date,gos_organ,page
2020-06-25,Генпрокуратура,1
2020-06-25,МВД,8
2020-06-25,Минкомсвязь,53
2020-06-25,Роскомнадзор,129
2020-06-25,суды,167
2020-06-26,МВД,26
2020-06-26,Минкомсвязь,62
2020-06-26,суды,137
2020-06-29,Генпрокуратура,12
2020-06-29,МВД,25
2020-06-29,Минкомсвязь,63
2020-06-29,Росалкогольрегулирование,28
2020-06-29,Роскомнадзор,53
2020-06-29,суды,264
2020-06-30,МВД,4
2020-06-30,Минкомсвязь,53
2020-06-30,Роспотребнадзор,1
2020-06-30,ФНС,2
2020-06-30,суды,223
2020-07-01,Генпрокуратура,5
2020-07-01,суды,8
2020-07-02,МВД,1
2020-07-02,Минкомсвязь,75
2020-07-02,Роскомнадзор,60
2020-07-02,Роспотребнадзор,2
2020-07-02,суды,408
2020-07-03,МВД,43
2020-07-03,Минкомсвязь,92
2020-07-03,Роскомнадзор,18
2020-07-03,ФНС,2
2020-07-03,суды,137
2020-07-05,ФНС,8
2020-07-06,МВД,8
2020-07-06,Минкомсвязь,80
2020-07-06,Росалкогольрегулирование,26
2020-07-06,Роскомнадзор,7
2020-07-06,Роспотребнадзор,1
2020-07-06,ФНС,230
2020-07-06,суды,290
2020-07-07,МВД,42
2020-07-07,Минкомсвязь,75
2020-07-07,Роскомнадзор,74
2020-07-07,суды,133
2020-07-08,МВД,17
2020-07-08,Минкомсвязь,56
2020-07-08,Роскомнадзор,19
2020-07-08,суды,372
2020-07-09,МВД,19
2020-07-09,Минкомсвязь,54
2020-07-09,Роспотребнадзор,2
2020-07-09,ФНС,8
2020-07-09,суды,226
2020-07-10,Минкомсвязь,58
2020-07-10,Роскомнадзор,46
2020-07-10,Роспотребнадзор,1
2020-07-10,суды,121
2020-07-13,Генпрокуратура,9
2020-07-13,МВД,38
2020-07-13,Минкомсвязь,50
2020-07-13,суды,208
2020-07-14,МВД,8
2020-07-14,Минкомсвязь,120
2020-07-14,Росалкогольрегулирование,16
2020-07-14,Роскомнадзор,16
2020-07-14,ФНС,9
2020-07-14,суды,133
2020-07-15,Генпрокуратура,1
2020-07-15,МВД,7032
2020-07-15,Минкомсвязь,49
2020-07-15,Роскомнадзор,2
2020-07-15,Роспотребнадзор,5
2020-07-15,суды,113
2020-07-16,МВД,18
2020-07-16,Роспотребнадзор,1
2020-07-16,суды,448
2020-07-17,МВД,6
2020-07-17,Минкомсвязь,85
2020-07-17,Росалкогольрегулирование,14
2020-07-17,Роспотребнадзор,2
2020-07-17,суды,251
2020-07-19,суды,2
2020-07-20,МВД,6
2020-07-20,Минкомсвязь,62
2020-07-20,Роскомнадзор,19
2020-07-20,суды,182
2020-07-21,МВД,3455
2020-07-21,Минкомсвязь,47
2020-07-21,Роскомнадзор,33
2020-07-21,Роспотребнадзор,4
2020-07-21,суды,173
2020-07-22,МВД,25
2020-07-22,Минкомсвязь,29
2020-07-22,Роскомнадзор,10
2020-07-22,Роспотребнадзор,2
2020-07-22,суды,322
2020-07-23,МВД,18
2020-07-23,Минкомсвязь,136
2020-07-23,Роскомнадзор,12
2020-07-23,суды,143
2020-07-24,Минкомсвязь,47
2020-07-24,Росалкогольрегулирование,29
2020-07-24,Роскомнадзор,12
2020-07-24,суды,137
2020-07-27,Генпрокуратура,16
2020-07-27,МВД,1
2020-07-27,Минкомсвязь,78
2020-07-27,ФНС,3
2020-07-27,суды,287
2020-07-28,МВД,40
2020-07-28,Роскомнадзор,20
2020-07-28,ФНС,3
2020-07-28,суды,152
2020-07-29,МВД,8
2020-07-29,Минкомсвязь,58
2020-07-29,Роскомнадзор,12
2020-07-29,ФНС,3
2020-07-29,суды,200
2020-07-30,МВД,20
2020-07-30,Минкомсвязь,35
2020-07-30,ФНС,2
2020-07-30,суды,131
2020-07-31,МВД,8
2020-07-31,Минкомсвязь,100
2020-07-31,Роскомнадзор,11
2020-07-31,Роспотребнадзор,2
2020-07-31,суды,222
2020-08-03,МВД,24
2020-08-03,Минкомсвязь,43
2020-08-03,Росалкогольрегулирование,5
2020-08-03,Роскомнадзор,1
2020-08-03,Роспотребнадзор,1
2020-08-03,ФНС,2
2020-08-03,суды,107
2020-08-04,МВД,13
2020-08-04,Минкомсвязь,77
2020-08-04,Росалкогольрегулирование,33
2020-08-04,ФНС,5
2020-08-04,суды,91
2020-08-05,Генпрокуратура,11
2020-08-05,МВД,24
2020-08-05,Минкомсвязь,49
2020-08-05,суды,93
2020-08-06,МВД,13
2020-08-06,Минкомсвязь,82
2020-08-06,Роскомнадзор,16
2020-08-06,Роспотребнадзор,2
2020-08-06,суды,220
2020-08-07,МВД,14
2020-08-07,Минкомсвязь,83
2020-08-07,суды,211
2020-08-10,МВД,7
2020-08-10,Минкомсвязь,32
2020-08-10,Роскомнадзор,18
2020-08-10,суды,110
2020-08-11,Генпрокуратура,8
2020-08-11,МВД,11
2020-08-11,Минкомсвязь,28
2020-08-11,Росалкогольрегулирование,36
2020-08-11,Роскомнадзор,21
2020-08-11,суды,169
2020-08-12,Генпрокуратура,1
2020-08-12,МВД,11
2020-08-12,Минкомсвязь,137
2020-08-12,Роскомнадзор,32
2020-08-12,Роспотребнадзор,1
2020-08-12,суды,126
2020-08-13,Генпрокуратура,13
2020-08-13,МВД,2
2020-08-13,Минкомсвязь,22
2020-08-13,Роскомнадзор,22
2020-08-13,суды,207
2020-08-14,МВД,14
2020-08-14,Минкомсвязь,39
2020-08-14,Роспотребнадзор,2
2020-08-14,суды,101
2020-08-17,МВД,6
2020-08-17,Минкомсвязь,32
2020-08-17,Росалкогольрегулирование,30
2020-08-17,Роспотребнадзор,2
2020-08-17,суды,276
2020-08-18,Генпрокуратура,11
2020-08-18,МВД,9
2020-08-18,Минкомсвязь,28
2020-08-18,Роспотребнадзор,1
2020-08-18,суды,269
2020-08-19,МВД,39
2020-08-19,Минкомсвязь,30
2020-08-19,Роскомнадзор,51
2020-08-19,суды,81
2020-08-20,МВД,3
2020-08-20,Минкомсвязь,96
2020-08-20,Роскомнадзор,38
2020-08-20,суды,141
2020-08-21,МВД,37
2020-08-21,Минкомсвязь,72
2020-08-21,Росалкогольрегулирование,24
2020-08-21,суды,103
2020-08-24,Генпрокуратура,58
2020-08-24,МВД,5
2020-08-24,Минкомсвязь,64
2020-08-24,Роскомнадзор,63
2020-08-24,суды,78
2020-08-25,МВД,24
2020-08-25,Минкомсвязь,111
2020-08-25,Роскомнадзор,17
2020-08-25,Роспотребнадзор,1
2020-08-25,ФНС,53
2020-08-25,суды,132
2020-08-26,МВД,5
2020-08-26,Минкомсвязь,88
2020-08-26,Роскомнадзор,4
2020-08-26,Роспотребнадзор,1
2020-08-26,суды,155
2020-08-27,Генпрокуратура,1
2020-08-27,МВД,15
2020-08-27,Минкомсвязь,55
2020-08-27,Роскомнадзор,19
2020-08-27,ФНС,1
2020-08-27,суды,136
2020-08-28,Генпрокуратура,25
2020-08-28,МВД,24
2020-08-28,Минкомсвязь,75
2020-08-28,Росалкогольрегулирование,37
2020-08-28,ФНС,2
2020-08-28,суды,96
2020-08-31,МВД,17
2020-08-31,Минкомсвязь,58
2020-08-31,ФНС,36
2020-08-31,суды,121
2020-09-01,МВД,23
2020-09-01,Минкомсвязь,26
2020-09-01,Роскомнадзор,63
2020-09-01,суды,100
2020-09-02,Генпрокуратура,43
2020-09-02,МВД,12
2020-09-02,Минкомсвязь,53
2020-09-02,суды,68
2020-09-03,МВД,11
2020-09-03,Роскомнадзор,24
2020-09-03,ФНС,1
2020-09-03,суды,96
2020-09-04,Минкомсвязь,126
2020-09-04,Росалкогольрегулирование,16
2020-09-04,ФНС,11
2020-09-04,суды,71
2020-09-07,Генпрокуратура,17
2020-09-07,МВД,15
2020-09-07,Минкомсвязь,38
2020-09-07,Роскомнадзор,4
2020-09-07,суды,118
2020-09-08,Генпрокуратура,7
2020-09-08,МВД,6
2020-09-08,Минкомсвязь,35
2020-09-08,Роскомнадзор,9
2020-09-08,ФНС,14
2020-09-08,суды,77
2020-09-09,Генпрокуратура,5
2020-09-09,МВД,41
2020-09-09,Минкомсвязь,53
2020-09-09,Роскомнадзор,2
2020-09-09,ФНС,25
2020-09-09,суды,61
2020-09-10,МВД,4
2020-09-10,Минкомсвязь,60
2020-09-10,Роскомнадзор,30
2020-09-10,Росмолодежь,1
2020-09-10,ФНС,61
2020-09-10,суды,99
2020-09-11,Генпрокуратура,9
2020-09-11,МВД,18
2020-09-11,Минкомсвязь,42
2020-09-11,Росалкогольрегулирование,45
2020-09-11,Роскомнадзор,12
2020-09-11,ФНС,26
2020-09-11,суды,71
2020-09-14,Генпрокуратура,3
2020-09-14,МВД,5
2020-09-14,Минкомсвязь,47
2020-09-14,Роскомнадзор,25
2020-09-14,суды,134
2020-09-15,Генпрокуратура,9
2020-09-15,МВД,9
2020-09-15,Минкомсвязь,89
2020-09-15,Роскомнадзор,25
2020-09-15,ФНС,10
2020-09-15,суды,197
2020-09-16,Генпрокуратура,5
2020-09-16,МВД,10
2020-09-16,Роскомнадзор,17
2020-09-16,суды,70
2020-09-17,МВД,6
2020-09-17,Минкомсвязь,183
2020-09-17,Роскомнадзор,18
2020-09-17,суды,85
2020-09-18,Генпрокуратура,5
2020-09-18,Минкомсвязь,78
2020-09-18,Росалкогольрегулирование,38
2020-09-18,Роскомнадзор,34
2020-09-18,ФНС,28
2020-09-18,суды,121
2020-09-21,Генпрокуратура,27
2020-09-21,МВД,21
2020-09-21,Минкомсвязь,42
2020-09-21,Роскомнадзор,23
2020-09-21,ФНС,23
2020-09-21,суды,149
2020-09-22,Генпрокуратура,4
2020-09-22,Минкомсвязь,45
2020-09-22,Роспотребнадзор,1
2020-09-22,суды,114
2020-09-23,Генпрокуратура,1
2020-09-23,МВД,20
2020-09-23,Минкомсвязь,46
2020-09-23,Роскомнадзор,18
2020-09-23,Росмолодежь,1
2020-09-23,Роспотребнадзор,1
2020-09-23,суды,90
2020-09-24,Генпрокуратура,2
2020-09-24,МВД,11
2020-09-24,Минкомсвязь,45
2020-09-24,Росздравнадзор,1
2020-09-24,Роскомнадзор,4
2020-09-24,Роспотребнадзор,4
2020-09-24,суды,218
2020-09-25,МВД,17
2020-09-25,Минкомсвязь,22
2020-09-25,Росалкогольрегулирование,50
2020-09-25,Роскомнадзор,8
2020-09-25,Роспотребнадзор,2
2020-09-25,суды,225
2020-09-28,Генпрокуратура,3
2020-09-28,МВД,23
2020-09-28,Минкомсвязь,140
2020-09-28,Росздравнадзор,6
2020-09-28,Роскомнадзор,12
2020-09-28,Роспотребнадзор,6
2020-09-28,суды,136
2020-09-29,Генпрокуратура,2
2020-09-29,МВД,11
2020-09-29,Минкомсвязь,1
2020-09-29,Росздравнадзор,1
2020-09-29,Роскомнадзор,2
2020-09-29,суды,352
2020-09-30,Генпрокуратура,1
2020-09-30,МВД,3
2020-09-30,Минкомсвязь,79
2020-09-30,Росздравнадзор,1
2020-09-30,Роскомнадзор,22
2020-09-30,Росмолодежь,1
2020-09-30,Роспотребнадзор,1
2020-09-30,суды,92
2020-10-01,МВД,28
2020-10-01,Минкомсвязь,41
2020-10-01,Росздравнадзор,2
2020-10-01,Роскомнадзор,7
2020-10-01,суды,92
2020-10-02,Генпрокуратура,2
2020-10-02,МВД,58
2020-10-02,Минкомсвязь,82
2020-10-02,Росалкогольрегулирование,37
2020-10-02,Росздравнадзор,5
2020-10-02,Роскомнадзор,28
2020-10-02,Роспотребнадзор,4
2020-10-02,суды,156
2020-10-05,МВД,6
2020-10-05,Минкомсвязь,46
2020-10-05,Роскомнадзор,5
2020-10-05,ФНС,67
2020-10-05,суды,138
2020-10-06,Генпрокуратура,3
2020-10-06,МВД,55
2020-10-06,Минкомсвязь,56
2020-10-06,Росздравнадзор,4
2020-10-06,Роскомнадзор,4
2020-10-06,суды,170
2020-10-07,МВД,2
2020-10-07,Минкомсвязь,84
2020-10-07,Росздравнадзор,8
2020-10-07,Роскомнадзор,9
2020-10-07,Роспотребнадзор,2
2020-10-07,ФНС,140
2020-10-07,суды,116
2020-10-08,Генпрокуратура,4
2020-10-08,МВД,19
2020-10-08,Минкомсвязь,74
2020-10-08,Росздравнадзор,2
2020-10-08,Роскомнадзор,23
2020-10-08,суды,88
2020-10-09,Генпрокуратура,1
2020-10-09,МВД,24
2020-10-09,Минкомсвязь,67
2020-10-09,Росалкогольрегулирование,34
2020-10-09,Росздравнадзор,3
2020-10-09,Роскомнадзор,6
2020-10-09,суды,85
2020-10-12,Генпрокуратура,1
2020-10-12,МВД,15
2020-10-12,Минкомсвязь,33
2020-10-12,Росздравнадзор,1
2020-10-12,Роскомнадзор,3
2020-10-12,Роспотребнадзор,1
2020-10-12,ФНС,50
2020-10-12,суды,108
2020-10-13,Генпрокуратура,5
2020-10-13,МВД,21
2020-10-13,Минкомсвязь,50
2020-10-13,Росздравнадзор,3
2020-10-13,Роскомнадзор,21
2020-10-13,ФНС,95
2020-10-13,суды,75
2020-10-14,Генпрокуратура,1
2020-10-14,Минкомсвязь,81
2020-10-14,Росздравнадзор,6
2020-10-14,Роскомнадзор,6
2020-10-14,Роспотребнадзор,5
2020-10-14,ФНС,23
2020-10-14,суды,244
2020-10-15,Генпрокуратура,1
2020-10-15,МВД,6
2020-10-15,Минкомсвязь,40
2020-10-15,Росздравнадзор,7
2020-10-15,Роскомнадзор,6
2020-10-15,Роспотребнадзор,4
2020-10-15,суды,174
2020-10-16,Генпрокуратура,1
2020-10-16,МВД,31
2020-10-16,Минкомсвязь,35
2020-10-16,Росалкогольрегулирование,48
2020-10-16,Росздравнадзор,7
2020-10-16,Роскомнадзор,19
2020-10-16,Роспотребнадзор,6
2020-10-16,ФНС,21
2020-10-16,суды,89
2020-10-19,Генпрокуратура,1
2020-10-19,МВД,8
2020-10-19,Минкомсвязь,68
2020-10-19,Росздравнадзор,1
2020-10-19,Роскомнадзор,13
2020-10-19,Роспотребнадзор,2
2020-10-19,суды,149
2020-10-20,Минкомсвязь,80
2020-10-20,Росздравнадзор,6
2020-10-20,Роскомнадзор,12
2020-10-20,Роспотребнадзор,4
2020-10-20,суды,301
2020-10-21,Генпрокуратура,1
2020-10-21,МВД,13
2020-10-21,Минкомсвязь,41
2020-10-21,Росздравнадзор,4
2020-10-21,Роскомнадзор,21
2020-10-21,суды,66
2020-10-22,МВД,32
2020-10-22,Минкомсвязь,47
2020-10-22,Росздравнадзор,5
2020-10-22,Роскомнадзор,19
2020-10-22,Росмолодежь,1
2020-10-22,ФНС,102
2020-10-22,судебные приставы,6
2020-10-22,суды,187
2020-10-23,МВД,27
2020-10-23,Росалкогольрегулирование,64
2020-10-23,Росздравнадзор,2
2020-10-23,Роскомнадзор,4
2020-10-23,суды,76
2020-10-25,МВД,49
2020-10-26,Генпрокуратура,1
2020-10-26,Роскомнадзор,16
2020-10-26,Роспотребнадзор,1
2020-10-26,суды,204
2020-10-27,МВД,3
2020-10-27,Роскомнадзор,12
2020-10-27,суды,78
2020-10-28,Генпрокуратура,3
2020-10-28,МВД,28
2020-10-28,Минкомсвязь,166
2020-10-28,Росздравнадзор,4
2020-10-28,Роскомнадзор,40
2020-10-28,суды,100
2020-10-29,МВД,24
2020-10-29,Минкомсвязь,91
2020-10-29,Росздравнадзор,7
2020-10-29,Роскомнадзор,121
2020-10-29,Роспотребнадзор,1
2020-10-29,ФНС,68
2020-10-29,суды,106
2020-10-30,Генпрокуратура,4
2020-10-30,МВД,6
2020-10-30,Минкомсвязь,27
2020-10-30,Росалкогольрегулирование,72
2020-10-30,Росздравнадзор,2
2020-10-30,Роскомнадзор,91
2020-10-30,Роспотребнадзор,2
2020-10-30,суды,154
2020-11-02,Генпрокуратура,1
